nHM,piPC09,PCD,X2Av,MLOGP,ON1V,N-072,B02[C-N],F04[C-O],Class,logBCF
0,0.27635056054878915,2.306944371817422,0.22863557719408012,2.131978897091631,1.0438693083576083,0,0,8,2,2.2214198816263298
1,7.418834571996532,-0.38699802999448374,0.09221722544213024,-0.3081171950333621,1.729204032043677,0,0,4,1,1.2075699080487758
0,-0.028570904400058827,0.801508945361425,0.1555090052742598,1.3970866678991234,2.765494936444365,0,1,0,1,3.6665258291751037
3,-0.1537480092432843,-0.18168360313042534,0.10049861479262168,5.326741532560369,2.93656846897795,0,0,7,3,4.899856666290462
0,5.828768565718043,2.0679757844621545,0.1385198133874755,4.649590524709353,0.9026080636246951,2,0,11,1,3.6110448728905533
0,-0.18018630465579225,1.1334857714294775,0.20746704409796474,3.7814288572664307,1.2292076500539284,0,0,0,1,0.5926915616474577
1,6.9671083445843776,1.1742169756780052,0.4230383643058674,4.658402934767441,1.6528536222219186,0,0,0,3,1.3995140254944407
1,0.040533372337762434,-0.4644542817446241,0.16995746129057054,6.907157448018744,1.1639729998470068,0,1,8,3,4.283872674892672
0,-0.10447616212943578,0.8699167695797876,0.6743723583574796,3.98486884984799,0.7123137988423082,0,1,9,3,2.255341132112928
0,5.527725945552665,0.9208322590529223,0.18853021615792415,6.414063489847399,2.9583241414000403,0,1,1,1,2.600716794863334
2,1.1733552788799249,0.9051957093440142,0.09614670907088697,-0.02675287108005442,1.9514810436253893,0,1,7,3,1.7771213930821315
0,6.695668041293268,1.4165758681152212,0.10592237539631397,5.267615754771359,1.2219954100974282,0,0,0,2,1.8190049431431483
1,5.182329003056909,-0.5239790047982422,0.16133111767757022,6.234511589444093,1.473161616928293,0,1,6,3,0.5602610790360802
1,1.9580636981658412,1.7644289039000505,0.15673895030853502,6.274541166020715,2.161538880646468,0,1,0,3,4.731497275499811
3,6.499953730645835,1.290044099741129,0.13464183296317872,2.6621881359205415,1.3376390047887718,2,1,0,3,0.06271543591255846
1,0.584609228403757,0.8852241827100082,0.1251437925174393,6.432433448852346,1.1328010596981257,0,0,-1,2,2.9354569055948128
0,-0.43344798412017077,1.8589518893282269,0.12697366106750343,7.081973288396638,1.5111497856204728,0,0,-1,3,2.5841931303600028
1,7.450056668509793,1.3582019409683794,0.09004619897294996,3.8145102899140357,0.7324073761408848,0,0,1,1,5.784812602665835
0,7.351664517416092,1.4076259371666848,0.17928867675672103,2.676009520641892,2.625785956786447,1,0,13,3,6.804082506639773
1,-0.6383927141085798,2.0113925327256634,0.1971488349335753,1.5779742454584154,1.6485189867225982,1,0,6,1,2.206652485806196
0,6.495527764098678,1.1514816580106957,0.14662375377160075,3.52549529579662,4.69873154095392,0,0,0,1,2.5850188468696844
0,0.38121705717043275,1.487460204775298,0.17136677421471158,3.317663753251012,1.1529330065710828,0,1,16,3,3.1498469960316635
1,5.285676708076789,1.0849414586353656,0.21821368247417366,2.613626152510569,2.193847945940185,1,1,6,1,1.7808547903869176
0,-0.03739712376341369,0.9279269324812796,0.07196281016729658,5.862978406291976,1.1717751316903802,0,1,0,3,4.749160498286719
0,-0.36068212377468944,-0.5070855623597392,0.14153873182917015,2.432580901443537,1.6208889011184544,0,0,6,3,2.469614935762258
0,5.780348220645347,0.04203147167172566,0.2998881991997398,3.392559547643885,1.3228020453280138,0,0,0,1,3.6837041873745227
0,0.4320013528257815,1.155984755439896,0.3107848742659273,3.627823534390081,1.408853845473977,0,1,14,2,6.224973805002382
1,-0.23631474189582466,1.9840772239999982,0.08778158976169095,5.022002027959918,1.4821755357346036,2,1,0,2,4.603083112473824
0,2.6024567993454797,1.0315127482957438,0.2240722456011175,3.755927866797762,1.6808013837771498,1,1,1,2,3.6482976921663033
0,5.249343069465011,1.1106797247329583,0.1320826028962419,4.160735558315995,3.4886633496832165,0,0,1,3,2.0520201277631305
0,5.074561679346962,1.0845385367831615,0.149749571635253,1.631734048952437,1.3372739596571082,0,0,0,3,3.697195160953803
1,4.855412262473331,-0.22983575681209836,0.11931145394968329,3.004006573189283,1.5921802528071023,0,0,9,1,4.359301480415494
3,7.665982707072677,-0.38946838029100506,0.09446361467842253,0.6890071780990392,1.2638083290525788,0,1,0,1,3.440071872194302
0,5.992333564669519,1.1794272023597332,0.0846926913111263,1.5831332469446049,1.9899863916309666,0,1,0,1,6.104319523823941
0,5.703993107876329,1.2799679375321555,0.12371574859383325,3.3373104371283526,1.2555751156217951,2,1,1,3,3.8649071217385726
0,7.516690023211098,1.281721269304695,0.1485053648253107,4.653385476678727,3.0491150906910294,1,0,1,3,2.2214295653361935
1,3.2414661900687642,-0.49476311990242317,0.12456582258073243,4.753895722229218,0.8704604007087664,0,0,0,3,3.930157821694362
0,6.972276222182327,1.1274026897469325,0.17890993352105836,0.8282392580746225,0.9999314248201543,0,0,9,2,2.9668312925077096
0,-0.5595360342016138,0.7869532511049259,0.15824583304885456,3.8765746580504263,3.9661808552565816,0,1,10,3,5.310850026923571
0,1.4168327902556563,1.00462171708517,0.22455164430873475,6.216822305574205,1.6249621026514105,1,1,1,3,3.8379242973275245
2,5.9842877623422135,0.9671581236506426,0.11255812802853489,4.778652978848047,1.4386286970873483,0,0,0,1,1.9982920264989925
3,7.03293926620505,1.0939293476670349,0.1830693109808927,3.0103266745571213,2.431396863495351,0,1,11,3,3.5135712290388983
0,3.4591019721725074,1.1992655521014013,0.10861378679830003,5.722962463967042,1.010250518833078,3,1,4,1,-0.40394797314450415
0,0.146889828483632,0.9061839564072839,0.15997103573398613,6.342915523272603,1.3447258533178421,0,0,-1,2,3.0340544128476648
0,7.682567485623566,1.827246939046393,0.12610217301167442,6.202306316572555,1.703565808764996,0,0,0,1,0.7559359735005956
0,2.2606074702162617,1.042492703699189,0.22340266616191318,4.687929162673147,1.2925060305139846,0,1,6,1,0.47967586276991064
3,7.07375216578425,1.8672787621280587,0.10036126536946283,5.260869280868942,3.4170832706877197,0,1,0,2,1.6352362701239658
1,5.509173640877625,1.088223798034944,0.06648662665262259,-1.5508391166503224,1.6226613437664619,0,1,5,1,-0.25831996037374827
0,6.9777653967260065,0.8718373302488722,0.21288148707492616,2.467451937642714,1.3358068475497598,1,0,2,1,1.880739509550339
0,-0.4579138258548187,1.294731275852854,0.17324388194849114,4.024249548383026,2.555425800550848,0,0,1,1,1.8914381768964226
0,-0.18498599190541282,1.2083414941802288,0.49886163957290175,3.8461038445025424,2.555302632425937,0,1,14,1,0.2800449734676366
4,1.5756796598617537,-0.2486401349841442,0.10419574086674221,2.7216361341754736,2.4949027313691428,0,0,2,1,0.7688053517083603
0,8.788363580061645,0.9851233473095253,0.22778682671222367,5.144593905837788,0.4821067138214217,0,0,0,3,2.875526890218331
0,9.608562451195969,1.9167413731361997,0.21526687422923915,2.840307863799723,1.089437500307985,0,0,0,1,0.9322060608571989
0,9.408002698977292,1.3016783907707565,0.2027565297131519,4.481804247472961,2.9562382751558562,0,0,0,3,0.44019554123210913
2,7.750107726340166,1.9462678074445359,0.13440071889890945,2.152947043437541,0.6610425530782011,0,1,0,3,3.809386396674614
5,0.5569361474821819,0.04178836888331916,0.18426744409597906,3.43464013472497,1.7992916364335265,1,1,6,3,1.498794821400827
0,-0.06305840607496006,0.8637227252957169,0.19405670877800363,2.1793958521622994,4.289810085039132,0,0,0,2,2.190769500437585
1,4.586179139062692,2.010289810386956,0.3974385776798397,0.8270327467089706,2.6807653813862893,0,1,0,3,4.061848842970959
0,3.4405023479800736,2.514031529345243,0.16711485423310818,0.8544879520545647,3.3216504678288805,0,1,1,2,4.868437475550474
0,-0.32801505301888384,1.3299713013584458,0.18522752913911283,2.0767543924946104,0.994161247912005,2,0,0,1,3.556128647894476
1,5.723922003775746,-0.13639397484832314,0.14759962828042195,1.4945595135613987,2.549112909462093,0,1,0,1,5.133864630197429
0,0.17508773466643104,1.5162572941477244,0.15224062844190123,3.130871387323037,1.5973495803817064,0,0,1,1,3.33226031951458
2,4.865487304630344,0.9332359888932978,0.1665146413817606,0.7305727621247815,1.1772456450921471,1,1,0,3,3.127815092239456
0,0.5045916875945857,1.270791427934613,0.17828684160601743,4.3887802895743455,1.0135003383039056,0,0,7,1,0.5360344489443167
1,2.966159789211138,1.0061094130811137,0.31118217915039603,3.0683599165638475,1.2974864849486227,0,1,1,1,4.372278379099866
0,-0.19384476334218415,0.9916905380903047,0.13421867881501473,5.11259564169908,1.6306163132616445,0,1,0,3,0.9659513688044512
0,5.242016572207331,1.0733133114941227,0.3437954985424433,5.540455863885721,2.090722953673671,0,0,11,1,2.3634197092913585
0,-0.08590192221370367,1.4507565862607572,0.1303315574117149,3.7657237123226355,0.6563379452435932,0,1,0,3,3.368286301187333
2,0.826639243335587,0.9068091049003337,0.1814756574555101,2.0288733609521654,2.7989074303568966,0,1,11,1,1.2256882273493184
0,-0.20375015573373692,1.3008528669332458,0.160629798046273,4.4713814013261235,1.7457648361691094,0,1,7,3,1.4261028755610612
0,6.307757911174236,0.3362630679317732,0.16294549574045317,6.95429005400222,1.7255348755397524,2,1,6,1,5.333366385249628
0,7.660845385218746,0.8782498834409878,0.12475071290002492,6.091834834877876,1.4702663928610065,0,1,0,1,0.9648212536911778
1,5.5388357140236,1.4161291348969904,0.09443021948793198,4.850330204328149,1.3940897471589069,0,0,6,3,1.332541684369056
1,0.10083785164482015,1.1506518667481556,0.08158733825369686,5.510432348687111,0.972442259606676,0,0,6,1,2.526419529529094
0,4.8687086274565115,1.1852670069954383,0.2299263863939131,2.375353931850892,2.9579819206501985,1,0,2,1,0.988147920355109
2,-0.49078031152194246,1.2048588643537899,0.238498861459555,0.7214694700383393,1.7829170108312682,0,1,1,1,4.344149424314621
0,-0.6338888199603965,1.2708780650513296,0.130254837311913,5.998015997983857,1.4482123825412203,0,0,2,1,1.896907079290162
0,9.908089176774888,1.4056698487041899,0.11590192444389852,5.34359627715301,0.7761766722635317,0,1,4,3,2.2700950492558194
0,5.76232079143378,1.5507553593048675,0.11194273772923262,4.466219763586849,1.2691874689273692,1,1,0,2,3.8497502456865775
1,7.173344448745423,0.9646800705268664,0.1553179911190532,5.300619565099517,0.7085670400095108,2,1,0,3,1.8472683552809825
4,3.427985266685712,2.0399861866510935,0.19287940440943893,1.674935871308469,1.187437738781611,0,1,-1,2,6.493621952492955
0,-0.4742993056950031,1.4997309503085934,0.2328567048383067,2.2546486012586637,2.779862503875912,0,0,23,3,4.459444233125506
0,0.1655279654528299,-0.37811186412705555,0.14037919487807393,4.052184861981761,3.314622039272208,0,1,10,1,3.6899503712903416
0,0.08579048608382778,1.0919469399695898,0.13680560884140514,4.714829454077142,2.728772500007177,0,1,7,3,0.24239824276337008
2,1.7210325712858596,0.31630414621954683,0.13398237962873893,3.002740670857393,0.9784816107926291,3,1,0,1,1.6139065854505437
2,-0.25370041947443944,-0.6929340281511547,0.17012432162753632,8.309085896799001,1.5933315638634598,0,0,20,3,2.357714695572245
0,5.882234479019238,2.255033681079919,0.14344047422172096,2.6072166165888775,1.6225514089714794,0,1,9,1,4.4008484456772985
0,0.6439126367792688,1.039225570161697,0.1684537442506287,4.9548179778457815,1.7017885592514592,1,1,5,1,3.668006046538081
0,5.493821995432077,1.3488201794458032,0.19757926947681742,4.339168135609209,0.7885843406775956,0,1,1,1,3.649076107539722
0,5.753067861496593,1.996081219406408,0.10323399854224927,2.757196601052697,1.795996455136177,2,1,2,3,3.6676083587439976
0,-0.2888830110947825,0.9370864882961902,0.15929916090879348,3.6699461779095834,3.1512067826622943,0,1,0,3,2.9750516600410313
0,6.1138041087374155,1.205092554004105,0.2276874016371191,2.6253683176907963,1.551050554454529,0,1,0,1,1.7322211593719539
3,6.44280374829011,2.378863552023366,0.16703882730989084,4.526796965180194,1.1083924704374426,1,1,3,1,1.9271315462880638
2,-0.15952739871605315,1.7867223530298357,0.10421914320996355,3.676989574167631,1.457671348108149,0,1,5,3,2.220053169926118
0,4.880805353921886,-0.5895874804312412,0.12481196086403465,3.679991411954071,2.3426458933154732,0,0,6,2,2.7639713803057644
0,0.13276730156882763,0.884895749486175,0.09979247051302949,3.6610173685857808,0.732936393627007,0,1,0,3,1.9519756273869593
3,5.0153331129447425,-0.12060594677582845,0.5815538403799325,1.4750585910018028,1.741533558584509,0,0,5,3,4.611370425924593
0,0.27312889935744966,1.1489907435410138,0.4568360664615381,3.069181230439663,2.1584506114877353,0,1,4,1,1.4151463467246228
0,4.372173047456905,0.6809627394879518,0.1595165887047844,0.68490792399886,2.6784939682991795,2,1,0,3,1.7183169995048226
1,4.9536622646603305,1.228186724992693,0.1861703720684119,5.432622094442296,3.2449689238197545,1,1,0,1,1.624401960319963
1,6.557861679737984,-0.14233213595717095,0.14935588967317062,3.094624171740298,0.8508062329211659,0,1,4,3,3.969152496850102
0,4.884741292290312,-0.6180085884828967,0.169806955739214,3.8358479740504583,2.3015377571290885,0,1,0,3,3.9053031366750575
1,0.6088321815046651,1.0265835202515492,0.15740217713722696,2.927899051988943,2.5698590671977364,0,1,9,1,2.124845525204835
0,6.187042962739515,-0.10838084079946705,0.18328522460725316,7.550405958471284,1.2305866389973532,2,1,1,3,1.1862879272788358
0,1.7545595238342027,1.0999043786059148,0.16528011528869993,1.8428470713768896,2.7665111616602207,0,1,4,3,1.5764070078779207
0,5.464920250156663,1.1429304873981425,0.17358642025082935,3.1125912958836937,0.8310974558092517,0,1,6,1,0.5076294779801991
0,4.801084061679442,1.517080269566796,0.09221144538063075,4.275415919668822,1.4352766845749638,0,0,1,1,2.3889768516746708
0,3.8552089797967453,1.132959243334916,0.09002995312018039,4.284583207741842,-0.014766023686716423,0,0,-1,1,2.3177153468148948
1,6.994665729431508,2.2296681560784135,0.1375342360257495,6.203751882317011,1.1473445158113367,0,0,0,2,1.9666955799756138
0,7.482517226969805,0.9610631854148406,0.6750934820045468,2.6381843561424025,0.9858605499526744,0,1,-1,1,4.509215582889494
1,0.01728083448532772,2.330506342072603,0.13944828190775127,1.0890006036721827,1.1277547584576983,0,0,1,1,6.567190330400207
1,3.5308717301482284,1.0808768379189952,0.1119360230362026,5.987519665905804,1.8358777199958463,0,1,10,1,0.5230514238851176
0,5.962149136586566,1.2161780377554998,0.2517012720336682,3.7763843813591453,1.1869973437356791,1,1,1,3,1.0274099004076747
0,6.937276397996432,1.317226809697767,0.22174502333577212,4.130392997414049,1.5769403304396206,0,0,0,1,4.104030730084593
0,-0.011426419240680425,1.0239284561561273,0.052575003421483135,2.9234293960876756,2.7780632672274903,1,0,2,1,2.4592729953497994
1,-0.05165978001704175,1.1003749564964775,0.269422925551331,3.431491004008472,1.4756822392943778,0,1,7,1,1.371404898409704
3,-0.20110897233049482,0.8961498960569577,0.15285216345116043,3.4161871729354285,2.041403856811544,0,1,9,3,6.069424364889942
1,7.956487904131638,0.9535817672959264,0.10815550751292631,2.558285182273096,2.634833841410396,0,1,1,1,2.4286512293603386
1,0.030920636971742146,1.1995478653426503,0.16045594030898805,2.8662159473890565,2.908836348610996,0,1,18,1,3.87190350273948
0,6.044541755080992,2.1684027062734534,0.21973840722446236,7.065446774700398,1.9014467799509214,0,0,4,1,1.1646170277830215
0,5.950176165057603,2.036155699819354,0.11805798219743986,4.312557334573928,2.82169202018071,0,1,0,1,1.9243199989040112
0,-0.20579254193189833,0.9899107153782409,0.14942402695790113,2.8266002724857637,1.4945817218563646,0,1,12,3,5.320058365421504
0,0.3329478707222051,1.1547826530604552,0.29545195446996547,2.062095535473216,2.9973326452023192,0,0,6,1,0.7090956552188769
0,-0.19559538008346536,0.8370178486698938,0.010536063747576596,4.14871302868279,1.875346315377476,0,0,0,3,1.3873062697409617
0,3.0407118628350993,1.0059199091875333,0.1056747830344855,4.230293781666894,0.7835188794836545,1,1,0,3,3.8336944782529563
0,5.913823754591553,1.129070210133939,0.12273411712100266,5.305261720087778,1.217399295578403,0,1,2,1,1.0984908967086957
1,6.939730925525599,0.9053231840380698,0.1622992367147101,2.8919696457038855,2.0517610472854404,0,1,2,1,1.3543053642742393
0,5.547315265346025,1.364423684036471,0.22060902383576844,3.642725539849391,0.9324359252551644,1,0,3,1,1.758954426225619
3,-0.6510134511952106,1.876339098424972,0.1979789290900522,0.4841570271940072,2.7646040848466384,0,0,25,1,3.9250743608083996
0,0.3912107803942615,1.881148084148955,0.5551230143406307,4.7576222352462025,3.319425352965675,0,1,6,1,4.120870097875336
0,7.82950235358882,1.126738354340576,0.15013505537196697,3.8273635498409204,1.7523633398614344,1,0,0,2,2.741456300775707
2,4.569444410729036,1.1819108153361666,0.22366036311648696,2.8657570027693566,1.4773260982894687,1,0,4,1,5.149479582869071
0,-0.4050556017837809,-0.21905178387429983,0.25131248537764794,2.465134309464121,3.5399586514463035,0,1,0,3,4.798097874951206
0,6.257162131715415,1.0039682334394215,0.099078923365821,3.9075492827924014,0.6966915483986473,2,0,9,3,3.668450228713972
1,3.9451008125062565,1.7213265212025157,0.3561829228268931,3.806711097427299,1.6635779126924355,0,0,0,2,0.3978188417032403
0,-0.3631641602014514,1.923926687230789,0.3228522558254068,3.531668302637126,2.745197725279124,2,0,8,3,2.3202899249352607
0,-0.2771182215479237,1.1145076330477948,0.20115268944608858,5.114029226125291,3.0644008348326683,0,1,1,2,1.7136154929355627
2,7.287559969720458,0.7970167339779534,0.07526704115331803,1.15982506070165,1.6766361457797332,2,1,0,1,2.144481890733254
2,-0.13190690919568848,-0.08060252862677428,0.17961681245596942,2.924281901672961,1.5113238119558494,0,0,9,1,2.62900291137497
6,6.962703833005682,1.1492334344588084,0.2555532684096652,4.4691785598400005,3.770392848195078,2,1,0,1,1.6517534025383436
0,7.147015157654106,1.7398419055195236,0.13299313937081306,2.201653320992472,0.7467243401590453,0,1,17,1,2.3414306214099576
7,-0.08544832335063866,0.9262934745650705,0.1483530588323897,3.5904267413202784,3.547044512930822,2,1,0,3,3.0174477375433844
0,4.7403999144090525,1.1983706670217573,-0.057229774821099144,0.5416680826117832,3.1101646647383303,2,1,0,3,2.5240045390988364
0,5.232371189797707,2.0139595134482358,0.21036089127739505,4.559022805142611,0.6353699788343458,0,0,0,2,4.0733860935490815
2,5.520843433787788,0.11109732353185411,0.10800879524252,6.677076999143704,0.6679300738439613,0,1,0,3,1.9556126456064133
0,-0.1832298367357413,0.9510821111301991,0.20514577196901157,8.648291445434687,2.188102821370827,1,0,12,3,2.3975788503231437
0,7.350538659153058,2.0873496930588495,0.32219575931260747,1.6604602645887958,1.1170326888298385,0,0,0,1,2.3826756354942242
1,-0.5494005089359595,-0.40101372032721805,0.08047431375488157,5.534173371174218,1.2157501290026231,2,1,15,3,4.908829695453242
3,-0.13780391532150937,0.9707669704214773,0.15341074258841444,1.805123159224127,1.9388728761457625,1,1,0,3,4.334051809563604
0,8.340877756992677,1.15141001629483,0.212890272760357,3.4899498020529602,4.072940760999903,0,0,-1,1,2.8047355752487566
1,7.181903868116509,-0.4124003084411948,0.12502319363426304,5.295544553577809,0.6334600347888169,0,0,0,3,1.9126104307647322
0,1.196377807425963,2.5584278081706957,0.14169185568639817,2.415140965315055,1.6196931496020652,0,1,11,3,4.39053181022204
0,6.406012145535793,0.8251516494035851,0.1639541086488015,3.851173342551917,1.30518977626188,0,0,1,1,0.7785944376028077
0,-0.35225714855816315,1.1787640727045554,0.1456316163811224,6.641434983200608,3.002579098754158,0,1,0,1,-0.2570559090841855
0,5.950352553036019,1.8915612559001775,0.14183536282451958,2.6319642047573284,2.1704005645866116,0,0,-2,2,2.4172799801090403
1,5.213426221237787,1.2253055239383668,0.2528647731117799,4.827704050129155,1.2214797458088391,0,0,9,2,2.175532706410954
1,4.12217799303101,1.1461778265204516,0.1237296457450257,7.088920780097081,0.9394804105608593,2,0,19,1,2.2190675252951344
0,7.936722778227137,2.057725470356484,0.20204454591400325,2.523189324754382,1.6050757155285553,0,0,-1,1,2.31000413495677
0,7.75663139590359,1.7673484039996514,0.1888608249617715,4.609223667491193,3.87689880623832,0,1,4,1,1.3714361741753445
0,0.7231576062754895,-0.27081829349475295,0.3200479713554627,5.646603950342528,2.2090496464130585,0,0,0,1,0.8700992768521252
0,7.790902502335414,1.8465863174431703,0.1913897313707708,3.1919246358663655,1.5983976712579728,0,1,0,1,1.5888645117432203
0,-0.19547135715711858,1.1040028440880088,0.20868875415965105,6.1899849377153675,1.3008605387501524,0,0,0,1,2.5607911244164736
1,7.991301939454675,1.217535001854551,0.17234264450686482,1.71742309489048,1.6993907790044638,0,0,0,1,1.7509091608126395
0,6.647513749482204,1.0169733651732447,0.14041723851807825,1.7809280670391223,3.0036624791637085,0,0,3,1,3.025200456396789
0,2.6169419474534403,1.6493707673230769,0.14381447332752229,4.121012445838677,1.2618432321584847,0,1,16,3,2.2001855996705153
0,1.4954865889248157,1.564679390662643,0.10501726369486908,-2.5518516132638114,2.4445764635195166,1,0,0,1,7.380242671686377
0,6.673401015465097,0.9582914313997946,0.23106481081144223,5.3463486961221935,1.8328644907064902,1,1,0,1,4.657152089990502
7,6.349026132210911,-0.18355152898195262,0.27371492070618053,2.9857303173911274,3.13662473990978,0,0,0,1,2.2378051518617914
0,5.830802567072346,0.4906118733645658,0.13533388770430624,3.422628831820024,3.3556711882891426,2,1,0,3,1.4942129217344773
0,5.10098133227388,2.152445083843443,0.13362027617984507,4.169682689550364,1.9119709106582523,2,0,1,3,2.6897131533350684
0,6.9887845454255215,2.0095471887045333,0.24461208397525436,3.285876776402562,1.7588263805454112,0,1,0,1,2.5283979335752056
0,0.008309438229532966,0.8366670085699904,0.28166828623750184,6.825864593114241,2.828750838308537,0,1,0,2,5.365609773225622
0,7.5169402290528025,1.7552520787202766,0.10348116072297063,3.380140371413539,1.3449893633714756,0,1,0,1,1.0648886862611997
6,-0.029093015673581572,-0.2419076420705625,0.09228883877498516,3.947400032511095,2.6763653974166357,0,1,8,1,4.3206995880860095
1,1.2696393991957087,-0.7533915538491665,0.23786705449518702,4.694425654761394,1.4009312014477544,0,1,4,3,2.397609486435256
0,-0.03509905467739943,2.4140479034173903,0.10373706617492809,2.960688408683606,1.4275491920290058,1,1,0,3,3.603749933626588
2,10.069794290285762,1.887469952845289,0.13265401853911735,3.8471230215557446,3.772762599977532,0,0,6,1,3.183832269106653
1,0.35450531922957396,1.26304540185825,0.20323433010420333,0.27138079700405493,1.5115857416191978,0,0,4,3,2.1041281705392736
1,-0.5670742297157624,1.1827628878756957,0.13921762465757143,4.8458514840502245,1.4717673143686132,2,1,0,1,0.8410170023565665
5,0.24433732414400536,1.3375131012356043,0.1611764834556002,0.41670896631810894,1.2576229460439332,0,0,4,1,2.5353104012255576
1,0.2918250241452639,0.9499214416483801,0.14620417976471134,3.843167274212121,1.4343151269193726,1,1,7,1,1.5508690366229194
0,-0.42485300597635944,-0.10383358685070124,0.1051624327111853,4.373933050209333,2.0579715330693684,0,1,4,1,0.5895279656085322
0,7.119346425847325,1.3449683277594708,0.1498355053656893,1.439201117936255,1.6684494751786603,0,0,0,1,1.132568724558897
0,0.25529274575396443,0.9088079389167669,0.16613813045820325,4.138705855479207,3.62633143627479,0,0,19,2,5.870742436848142
0,3.760735630611182,1.2728397291491416,0.18022979697129424,2.291919517709526,2.2175816037949296,0,0,27,1,3.5011897605424855
1,6.201562315881371,0.8148283762358206,0.25512651233978534,4.0300401924614215,1.3547081770144436,0,1,1,3,3.169126081519828
2,-0.4921425125107119,2.049037021078006,0.2173186146997999,3.0497433434013,3.121399537179195,0,1,0,1,4.173454074030488
0,6.195826607043331,-0.21615317849240248,0.24511191636200658,3.9724624173387397,2.2321255848415507,1,1,18,1,2.0329837862244693
2,4.7298647580562525,1.2664495284068278,0.1530373655997271,3.286555793152777,0.8335091152370114,0,0,2,1,2.9007798458294904
0,6.259966933204745,1.161163496671226,0.11791486870071367,4.402400171952095,2.298520900164059,0,1,6,2,2.019290758755422
